,x1,x2,x3,x4,x5,x7,x8,x9,x10,x13,x6_alfvensalen,x6_biblioteket,x6_entré,x6_lindstedvägen 24,x6_syster och bro,x6_östra station
410,-0.50847,1.75947,999.9070800000001,-100.30794,-3.87083,0.25237,2.12541,5476.8732,-89184.49031000001,-75.46978,0,0,0,0,0,0
411,0.91314,0.26383,999.91223,-100.27903,-0.5804199999999999,0.30513,0.9258,5476.07487,-89186.72191000001,-4.38695,0,0,0,0,0,1
412,1.89529,-0.8493,999.83884,-100.52674,1.86845,-1.84243,1.20375,5472.84435,-89184.50171,44.68384,0,0,0,0,1,0
413,0.18416,0.97855,999.84934,-100.51632,-2.15282,2.7183599999999997,-0.9116799999999999,5473.82661,-89186.55404,-40.86742,0,0,0,0,0,0
414,0.57097,0.26583,999.68871,-100.89531,-0.5848399999999999,-1.5597,2.03802,5474.041270000001,-89188.20371,-21.60722,0,0,0,1,0,0
415,-0.13141,0.9887299999999999,999.8951599999999,-100.32777,-2.1752,1.4375,0.38137,5474.19376,-89183.80649,-56.62304,1,0,0,0,0,0
416,1.02828,-0.06999,999.8366,-100.54969,0.15399000000000002,-0.21105,-0.68016,5474.30844,-89186.19595,1.33223,1,0,0,0,0,0
417,1.43928,-0.45286000000000004,999.80522,-100.61889000000001,0.9963,-1.9132,-0.33528,5474.32056,-89181.82684,21.86682,0,0,0,0,1,0
418,-0.33651,1.43743,999.84693,-100.44048000000001,-3.16234,-1.22195,-0.001,5472.41747,-89186.49707,-66.90225,0,0,0,1,0,0
419,1.42197,-0.15732000000000002,999.98456,-100.06560999999999,0.3461,-0.22730999999999998,0.42307,5476.26394,-89185.20465,21.09096,0,0,0,0,0,0
420,1.60537,-0.58177,999.78795,-100.69244,1.27989,-1.03071,0.27094,5474.8962,-89186.54548,30.16252,0,0,0,0,1,0
422,1.19712,-0.35413,999.9549900000001,-100.2162,0.77909,-0.32034,-0.58306,5473.65938,-89186.84758,9.83325,1,0,0,0,0,0
423,-0.04788,1.21722,999.7415300000001,-100.74407,-2.67789,2.17795,-1.19967,5472.59556,-89186.66059,-52.52347,0,0,0,0,0,0
424,1.31722,-0.30684,999.8986199999999,-100.30411,0.67505,0.16468,-0.44769,5475.65199,-89186.36965,15.8105,1,0,0,0,0,0
425,-0.10593,0.93885,999.82945,-100.53074000000001,-2.06547,2.09326,-1.51546,5472.84186,-89185.80285,-55.38166,0,0,0,0,0,0
426,2.3811,-1.23527,999.91898,-100.26114,2.71759,-0.60419,0.4013,5472.98918,-89185.66107999999,69.0143,0,1,0,0,0,0
428,1.28025,-0.43731000000000003,999.8951300000001,-100.31819,0.9620799999999999,-0.50758,0.07364,5475.32512,-89184.77498,13.95991,0,0,0,1,0,0
429,2.27534,-1.31754,999.8553699999999,-100.49604000000001,2.8986,0.33906,-2.07862,5474.223370000001,-89184.4706,63.69493,0,1,0,0,0,0
430,-0.08759,1.12944,999.66398,-101.01048,-2.48477,1.29756,0.30615,5473.216420000001,-89186.42256,-54.54765,0,0,0,0,0,0
431,0.57403,0.27737,999.73731,-100.80756,-0.61022,-1.59759,-0.214,5474.41864,-89187.42194,-21.42962,1,0,0,0,0,0
432,2.20578,-0.93878,999.7090300000001,-100.92764,2.0653099999999998,0.08382,0.9626100000000001,5474.04039,-89184.60689,60.14366,0,1,0,0,0,0
433,0.75856,0.22876999999999997,999.73087,-100.86931,-0.50329,-0.8608399999999999,-0.92886,5473.45684,-89184.36536,-12.20633,0,0,0,1,0,0
434,2.96896,-2.04188,999.69518,-100.94695,4.49214,-0.42556000000000005,1.43855,5474.28247,-89187.35264,98.29539,0,1,0,0,0,0
436,1.16907,-0.19337000000000001,999.81621,-100.5965,0.4254,-1.2331299999999998,-2.55989,5473.27857,-89185.19563,8.3617,0,0,0,1,0,0
437,1.19059,-0.30929,999.6711300000001,-100.99195999999999,0.68043,1.07231,-0.054060000000000004,5474.4475600000005,-89186.84773,9.36487,0,1,0,0,0,0
438,0.72113,0.36078000000000005,999.73336,-100.79666,-0.79372,-0.20309000000000002,0.03486,5474.29147,-89184.67571,-14.07672,1,0,0,0,0,0
439,1.02357,0.11685999999999999,999.8172300000001,-100.58275,-0.2571,1.46086,0.53697,5477.96302,-89189.04326,1.08699,1,0,0,0,0,0
440,0.4494,0.55614,999.8509,-100.47317,-1.22351,0.48435,0.60253,5475.3714899999995,-89186.19399,-27.60443,0,0,0,0,0,1
441,1.51589,-0.45925,999.93935,-100.21643,1.01035,-0.60287,0.44577,5474.24194,-89186.32707999999,25.76426,1,0,0,0,0,0
442,-0.53809,1.7294900000000002,999.9136300000001,-100.34522,-3.8048699999999998,-1.68503,0.6182,5472.116870000001,-89184.52213,-76.9478,0,0,0,0,1,0
443,0.76106,0.26850999999999997,999.8182099999999,-100.5673,-0.59073,-1.0899299999999998,0.89723,5479.4859799999995,-89185.29045,-12.03813,0,0,0,0,0,0
445,2.3445,-1.3259,999.7393699999999,-100.81353,2.91698,1.38059,1.15998,5477.76894,-89188.51524,67.09473,0,1,0,0,0,0
446,0.66169,0.46255,999.80624,-100.60988,-1.0176,1.2806,2.27588,5474.5714,-89186.73134,-17.0123,0,0,0,0,0,0
447,0.55489,0.68186,999.8471199999999,-100.49563,-1.5001,-0.60788,-3.6419599999999996,5472.70623,-89185.64812,-22.33206,0,0,0,0,0,1
448,0.30198,0.59845,999.79089,-100.63490999999999,-1.31659,1.24201,0.14012,5475.21612,-89188.09728999999,-35.00577,0,0,0,0,0,0
449,0.88123,0.18267,999.89625,-100.38962,-0.40188,-1.4170200000000002,0.84006,5474.58805,-89185.58997999999,-5.99038,0,0,0,0,0,0
450,1.99871,-1.13535,999.7276400000001,-100.81409000000001,2.49776,-0.55067,0.45113000000000003,5475.82545,-89187.86521,49.7994,0,1,0,0,0,0
451,0.2305,0.63965,999.7387,-100.80085,-1.4072200000000001,-0.9728700000000001,-1.2972700000000001,5475.09851,-89184.32393,-38.60557,0,0,0,0,0,0
452,-0.52952,1.37514,999.7039599999999,-100.9093,-3.0253,-0.11385999999999999,0.0045899999999999995,5474.85692,-89186.19269,-76.62419,0,0,0,0,0,1
453,1.83394,-1.11135,999.9598300000001,-100.14409,2.44497,-0.23914000000000002,0.50026,5474.46107,-89184.89116,41.67696,0,0,0,0,1,0
454,1.49722,-0.56272,999.7154300000001,-100.84609,1.2379799999999999,0.11245,-0.76842,5474.304370000001,-89184.78161,24.71867,0,1,0,0,0,0
456,1.50188,-0.42656000000000005,999.8634300000001,-100.41458,0.9384299999999999,3.31986,-0.09318,5472.13677,-89184.86015,25.02578,0,0,0,1,0,0
457,1.41275,-0.64657,999.7515400000001,-100.73353,1.42246,0.31605,0.4247,5478.64723,-89188.66483,20.51342,0,1,0,0,0,0
458,0.52468,0.5381,999.73041,-100.81147,-1.18382,-0.98225,0.8902700000000001,5475.29288,-89185.33447,-23.90057,1,0,0,0,0,0
459,2.74466,-1.7554400000000001,999.82545,-100.56623,3.86196,-1.3721700000000001,1.0363,5474.37955,-89187.32824,87.14548,0,1,0,0,0,0
461,0.85771,0.0104,999.7584300000001,-100.74789,-0.02289,-0.60407,-0.008320000000000001,5474.2438,-89183.81242,-7.23518,0,0,0,1,0,0
462,2.35306,-1.24789,999.7156699999999,-100.86596,2.74536,-0.47663,-0.05167000000000001,5473.09855,-89185.27811,67.51081,0,1,0,0,0,0
464,1.23551,-0.06859,999.68573,-100.91168,0.1509,0.6896899999999999,-1.55405,5473.09589,-89187.2579,11.61819,0,0,0,0,1,0
465,1.3364,-0.28695,999.7558,-100.73219,0.63129,0.64025,-0.80111,5473.536889999999,-89185.56141000001,16.69782,0,0,0,0,1,0
467,0.47844,0.8674799999999999,999.89439,-100.33097,-1.9084599999999998,-0.9447200000000001,0.19992000000000001,5476.375779999999,-89186.81716,-26.13076,0,0,0,0,0,0
468,2.1788,-1.04121,999.8168099999999,-100.5593,2.29065,1.0849,1.17107,5474.29791,-89185.13521000001,58.84818,0,1,0,0,0,0
469,1.05808,-0.16049000000000002,999.8358599999999,-100.48413000000001,0.35308,-1.40977,0.6342,5473.17121,-89185.15391000001,2.82208,1,0,0,0,0,0
470,1.59,-0.4106,999.79984,-100.64056,0.90333,-1.27996,0.03621,5473.81455,-89184.73747000001,29.39968,0,0,0,0,1,0
472,-0.7921,1.48696,999.87665,-100.35381,-3.2713200000000002,1.6759700000000002,0.08447,5476.20132,-89183.61182,-89.66683,0,0,0,1,0,0
473,0.83707,0.43988,999.6905800000001,-100.93006,-0.96773,-1.7472599999999998,1.73593,5474.10924,-89188.97637,-8.30114,1,0,0,0,0,0
475,0.66149,0.32985,999.85705,-100.45279000000001,-0.7256600000000001,-3.81541,-2.9982599999999997,5475.01226,-89184.59962000001,-16.99692,0,0,0,0,0,0
476,2.22552,-1.23241,999.7553300000001,-100.71821,2.71129,0.42932,0.43658,5476.3907899999995,-89181.09945,61.15345,0,1,0,0,0,0
477,0.22721,1.05233,999.8059599999999,-100.65722,-2.31514,1.55977,-2.1025400000000003,5473.1955,-89184.43354,-38.73652,0,0,0,0,0,1
478,1.31821,-0.09748,999.6495,-101.06564,0.21445999999999998,0.5946199999999999,-2.92598,5476.40192,-89186.96207000001,15.73546,0,0,0,0,1,0
479,3.3064,-2.44188,999.8425699999999,-100.47041,5.37213,-0.8556,-2.95505,5473.1097899999995,-89185.10502999999,115.24116,0,1,0,0,0,0
481,1.31118,-0.41173999999999994,999.7004400000001,-100.94258,0.90584,1.4674,0.26584,5474.58557,-89184.64512999999,15.40926,0,1,0,0,0,0
482,0.20217,0.86192,999.63065,-101.15611,-1.8962299999999999,1.20516,-2.0325900000000003,5472.35862,-89185.41377,-40.07612,1,0,0,0,0,0
483,2.59497,-1.7407099999999998,999.8425,-100.49376,3.82957,-0.51132,1.05566,5470.48873,-89185.33574,79.66955,0,1,0,0,0,0
484,1.99761,-0.9460299999999999,999.73335,-100.77984000000001,2.08127,-1.22899,-0.53585,5479.421920000001,-89186.97769,49.74712,0,1,0,0,0,0
485,1.92946,-0.73048,999.7231199999999,-100.88779,1.60705,-0.62145,2.36321,5469.13018,-89182.68456000001,46.33432,0,1,0,0,0,0
486,1.3556,-0.09609,999.78619,-100.64189,0.21139000000000002,-0.17001,0.85356,5472.22792,-89186.4053,17.67327,0,0,0,1,0,0
488,0.68877,0.09654,999.8430900000001,-100.48966,-0.2124,0.19696,-0.06612,5474.59185,-89186.31919,-15.64014,1,0,0,0,0,0
489,2.39971,-1.3280100000000001,999.7681,-100.72139,2.92163,-1.09928,-2.65945,5478.07175,-89189.53029,69.86953,0,1,0,0,0,0
490,1.90827,-0.71377,999.87131,-100.41747,1.5703,1.9828,0.19837,5476.0944,-89182.65837,45.34918,0,0,0,0,1,0
491,0.50644,0.10585,999.8979400000001,-100.3474,-0.23285999999999998,-0.92361,0.97925,5471.2461,-89188.03422,-24.72896,0,0,0,0,0,0
493,1.27337,-0.21957,999.81565,-100.56964,0.48306000000000004,0.12470999999999999,-1.1415,5472.15574,-89185.33584,13.57642,0,0,0,1,0,0
494,0.81183,0.21868,999.7588400000001,-100.74854,-0.48108999999999996,0.0814,-1.69665,5476.00341,-89187.01684,-9.52903,1,0,0,0,0,0
495,0.71523,0.15922999999999998,999.96545,-100.10584,-0.35031,-1.69052,2.8681099999999997,5475.20003,-89184.34693,-14.25588,0,0,0,0,0,1
496,0.00382,1.2967799999999998,999.7344099999999,-100.81309,-2.85291,0.31564000000000003,-1.3336,5476.70777,-89186.16171,-49.94166,0,0,0,0,0,0
497,0.71559,0.24844000000000002,999.70753,-100.90061,-0.54657,2.3809400000000003,1.64822,5473.3358100000005,-89185.53884,-14.3669,0,0,0,1,0,0
499,2.60192,-1.47516,999.76439,-100.72886,3.24534,0.21885,1.19487,5475.41751,-89183.71201,79.97827,0,1,0,0,0,0
501,1.95656,-1.03142,999.80208,-100.58835,2.26912,-1.43858,0.40645,5475.754379999999,-89184.44746,47.72891,0,1,0,0,0,0
502,0.2033,0.64676,999.98231,-100.05214000000001,-1.42287,1.51934,-1.90062,5472.0592,-89186.6744,-39.84381,1,0,0,0,0,0
503,1.93203,-0.9043100000000001,999.72375,-100.87342,1.98948,2.25768,-1.32059,5475.4452200000005,-89185.51862,46.46342,0,1,0,0,0,0
504,2.69666,-1.98943,999.62463,-101.13747,4.37674,0.75498,0.41353,5473.72243,-89185.43449,84.64539,0,1,0,0,0,0
505,0.5733,0.26108000000000003,999.83911,-100.46921999999999,-0.57439,-0.50843,-0.08313,5476.46609,-89185.32303,-21.41568,0,0,0,0,0,0
506,1.75591,-0.9294899999999999,999.7964199999999,-100.61974000000001,2.04487,-0.17793,-0.55981,5474.06027,-89186.01509,37.69366,0,1,0,0,0,0
507,2.04304,-1.26993,999.9590199999999,-100.14201,2.7938400000000003,-0.05655,0.37366,5474.833820000001,-89185.57836,52.13164,0,0,0,0,1,0
508,1.44816,-0.41278000000000004,999.7375,-100.76479,0.90812,1.07075,1.27655,5474.98087,-89184.49057000001,22.27685,0,0,0,0,1,0
509,0.8717,0.19641,999.79764,-100.62993,-0.4321,-0.39611,-0.33050999999999997,5478.4412,-89186.40347,-6.51599,1,0,0,0,0,0
511,2.38214,-1.41872,999.7461400000001,-100.77807,3.12118,0.05901,-0.2883,5476.63594,-89183.95468,68.97988,0,1,0,0,0,0
512,2.45598,-1.39975,999.70485,-100.84803000000001,3.07945,1.26577,-0.55248,5473.17696,-89186.53168,72.65167,0,1,0,0,0,0
513,1.50026,-0.6361100000000001,999.84085,-100.45761999999999,1.39944,-0.14714000000000002,-0.77903,5475.33399,-89184.91181,24.93361,0,0,0,0,1,0
514,0.10595,0.85154,999.76461,-100.74963000000001,-1.87339,-1.31359,0.9151600000000001,5474.4597,-89187.94178,-44.82014,0,0,0,0,0,1
515,1.48531,-0.33248,999.88852,-100.41835,0.73145,-0.04564,-2.22214,5472.80206,-89185.47365,24.20957,0,0,0,1,0,0
516,0.241,0.52927,999.8721199999999,-100.46183,-1.1644,1.2061,0.9325399999999999,5474.30557,-89185.63983,-38.014,0,0,0,0,0,1
517,-0.46894,1.3533,999.86461,-100.42548000000001,-2.97725,-1.99637,-0.2141,5474.05349,-89187.14011000001,-73.51469,1,0,0,0,0,0
518,1.67753,-0.9567700000000001,999.66256,-100.99324,2.10489,-0.15070999999999998,-1.27379,5475.3926200000005,-89185.5398,33.70785,0,1,0,0,0,0
520,-0.21628,1.21112,999.8186800000001,-100.52387,-2.66446,0.7141,-0.15202000000000002,5475.05598,-89186.51074,-60.90446,0,0,0,0,0,0
521,0.70282,0.3348,999.9731199999999,-100.08155,-0.73655,0.5693,-1.18546,5472.90583,-89185.52477999999,-14.87237,0,0,0,0,0,0
522,-0.95457,2.0243,999.84199,-100.52967,-4.453469999999999,0.54389,1.9063700000000001,5479.53239,-89188.49555,-97.80754,0,0,0,0,1,0
523,0.8133,0.31476,999.76044,-100.76588000000001,-0.69248,0.02536,-0.06012000000000001,5473.84331,-89184.81964,-9.45486,1,0,0,0,0,0
524,-0.12265,1.1464,999.6401199999999,-101.10303,-2.52208,-0.22934000000000002,-0.08259,5474.389770000001,-89186.42667,-56.31238,0,0,0,0,0,0
525,0.95925,0.41862,999.8306,-100.48908,-0.92096,0.6998300000000001,-0.23221,5477.12485,-89188.70134,-2.12241,0,0,0,0,0,0
526,-1.79793,2.85635,999.7530300000001,-100.73036,-6.28397,-0.20588,0.30908,5477.52491,-89186.01584,-140.01978,0,1,0,0,0,0
527,-0.20492,1.0874700000000002,999.8811599999999,-100.36455,-2.39244,-1.0977,0.30651,5476.015579999999,-89185.87408,-60.30532,1,0,0,0,0,0
528,0.97294,-0.23945999999999998,999.899,-100.35168,0.52682,2.7451,0.26985,5473.87586,-89183.45108,-1.40355,1,0,0,0,0,0
529,-0.21661,1.04911,999.72519,-100.84243000000001,-2.30803,-0.83695,0.9540200000000001,5475.13083,-89184.05122000001,-60.96769,0,0,0,0,0,1
530,1.49173,-0.43854,999.93841,-100.245,0.96478,1.07358,-0.1004,5475.51476,-89187.83464,24.55573,1,0,0,0,0,0
531,1.82575,-0.6676300000000001,999.7103900000001,-100.88828000000001,1.46879,-1.54433,-2.0495400000000004,5475.26957,-89184.86979,41.14258,0,1,0,0,0,0
532,1.08969,-0.22213000000000002,999.71835,-100.81483,0.48868999999999996,1.5649,-1.5109299999999999,5472.61979,-89185.97612,4.34349,0,0,0,0,1,0
534,0.53425,0.43772,999.8385800000001,-100.48449000000001,-0.9629700000000001,2.23333,0.77723,5474.367429999999,-89186.54882000001,-23.3681,0,0,0,0,0,0
535,2.18431,-1.17923,999.7791599999999,-100.63734000000001,2.59432,-0.62068,-1.0268700000000002,5476.4223600000005,-89186.46278999999,59.10529,0,1,0,0,0,0
536,-1.10493,2.0724099999999996,999.9682,-100.11634000000001,-4.55931,1.7289299999999999,-0.79418,5474.99215,-89185.92868,-105.26233,0,1,0,0,0,0
538,1.05488,0.38341,999.77985,-100.65594,-0.8435,0.85626,1.56807,5474.393370000001,-89187.20995,2.63398,0,0,0,0,0,0
539,1.723,-0.6275,999.9086300000001,-100.26895,1.3805100000000001,1.8264200000000002,-1.11984,5472.3554,-89186.01088,36.10429,0,0,0,1,0,0
540,0.30936,0.6734399999999999,999.74143,-100.78709,-1.48157,-1.28118,0.58799,5474.03871,-89184.99403999999,-34.66145,0,0,0,0,0,0
541,1.11436,-0.14282,999.97341,-100.11183,0.31421,0.68516,-0.08821,5473.2083299999995,-89185.58267,5.70466,0,0,0,0,0,0
543,-0.45602,1.51362,999.7662300000001,-100.70945,-3.32996,0.33105999999999997,-0.14195,5475.187010000001,-89183.10021,-72.91806,1,0,0,0,0,0
544,2.091,-1.19177,999.7274,-100.80426999999999,2.62189,1.0559100000000001,0.21441,5474.36442,-89184.47077999999,54.41356,0,1,0,0,0,0
546,1.34447,-0.41758999999999996,999.8723,-100.40679,0.9187,-0.11002999999999999,0.34807,5475.70752,-89184.79502,17.15951,0,0,0,1,0,0
548,2.39804,-1.45779,999.9242800000001,-100.221,3.20713,0.65791,0.51804,5472.97111,-89185.55838999999,69.8642,0,1,0,0,0,0
549,0.41263,0.8845200000000001,999.77459,-100.67537,-1.94595,-0.7106600000000001,-1.4819200000000001,5476.0037,-89187.39288,-29.48143,0,0,0,0,0,1
550,2.28654,-1.2333,999.8648900000001,-100.4492,2.71327,-0.23265,1.9346,5476.72122,-89186.59312,64.2596,0,1,0,0,0,0
552,-0.0194,1.16982,999.72544,-100.86006,-2.57361,-2.21029,0.48735,5475.11029,-89183.10253999999,-51.10719,0,0,0,0,0,1
553,1.12717,-0.17494,999.794,-100.59706,0.38487,0.7592899999999999,0.46106,5474.34823,-89185.54556,6.25536,0,0,0,1,0,0
554,0.69427,0.523,999.9543,-100.18634,-1.15059,0.28381999999999996,-0.07091,5477.03626,-89184.53351000001,-15.30957,0,0,0,0,0,0
555,0.4709,0.53552,999.7420800000001,-100.78341999999999,-1.17815,0.47443,-0.5735600000000001,5476.226,-89188.12959,-26.58403,0,0,0,0,0,0
556,3.26666,-2.0819099999999997,999.90479,-100.29566,4.5802,0.18525,1.7299799999999999,5474.28336,-89185.68218999999,113.28557,0,1,0,0,0,0
557,1.39692,-0.28101,999.7321099999999,-100.83798,0.6182300000000001,0.67673,2.6524099999999997,5475.0062100000005,-89187.18545,19.71215,0,0,0,0,1,0
558,1.80009,-0.8294299999999999,999.7792400000001,-100.7051,1.82475,0.60416,0.07867,5474.349389999999,-89184.68345,39.89389,0,1,0,0,0,0
559,0.51462,0.6826,999.7371199999999,-100.79273,-1.5017200000000002,-2.11269,0.43814,5474.3017,-89186.48619,-24.40063,0,0,0,0,0,0
560,1.73861,-0.87951,999.88634,-100.35148000000001,1.9349299999999998,0.9872,-0.12944,5472.84558,-89186.55372000001,36.87358,0,0,0,0,1,0
561,0.16778,1.0850600000000001,999.8737800000001,-100.38297,-2.38713,-0.038860000000000006,-0.32268,5474.8677,-89185.62418,-41.6743,1,0,0,0,0,0
562,1.2053,-0.23171999999999998,999.8799,-100.3877,0.50978,-0.40926999999999997,0.015130000000000001,5477.80951,-89185.78051,10.20509,1,0,0,0,0,0
563,-1.11301,2.17253,999.80936,-100.54592,-4.77957,-1.22291,0.53066,5474.493329999999,-89184.61149,-105.74573,0,0,0,0,1,0
564,1.88664,-0.43761000000000005,999.7764300000001,-100.6677,0.9627399999999999,-0.42945,0.39123,5472.5531200000005,-89185.89069,44.22025,0,0,0,0,1,0
565,0.01619,0.90274,999.94472,-100.19654,-1.98603,1.71619,-0.13103,5473.94077,-89185.51861,-49.21833,1,0,0,0,0,0
566,-0.25948,1.2505899999999999,999.8957300000001,-100.33278,-2.7513,-0.023190000000000002,-0.49136,5476.18124,-89183.53421,-63.02607,1,0,0,0,0,0
567,-0.03626,1.1994200000000002,999.7874300000001,-100.62066999999999,-2.63873,0.82031,1.44003,5474.91749,-89183.94555,-51.91905,0,0,0,0,0,0
568,-0.60941,1.5156,999.76054,-100.7555,-3.3343199999999995,-0.6149100000000001,1.34172,5475.8005299999995,-89186.44636,-80.59041,1,0,0,0,0,0
569,1.29037,-0.3623,999.97194,-100.11361,0.79706,-0.57085,0.28164,5476.53618,-89186.7775,14.50455,0,0,0,0,0,0
570,1.53204,-0.53633,999.76039,-100.73425999999999,1.17993,1.2332,-0.28693,5476.70576,-89188.49663,26.48195,0,0,0,0,1,0
571,1.16282,0.008190000000000001,999.9367300000001,-100.18438,-0.018009999999999998,-0.9937299999999999,0.63739,5475.59932,-89185.95794,8.10958,0,0,0,0,0,0
572,2.09004,-0.97,999.7810699999999,-100.64818000000001,2.134,1.50795,0.54645,5474.6646200000005,-89186.75027,54.39265,0,1,0,0,0,0
573,1.71184,-0.7946,999.6448800000001,-101.09573,1.7481200000000001,0.27999,0.54164,5474.17401,-89186.07567,35.41456,0,1,0,0,0,0
574,-1.02389,2.05327,999.90581,-100.31214,-4.517180000000001,0.5237,0.18035,5472.22334,-89183.60862,-101.24138,0,1,0,0,0,0
575,1.85283,-1.06235,999.8993800000001,-100.31778,2.33716,-0.38391,0.68385,5474.7615399999995,-89185.55863,42.59118,0,0,0,0,1,0
576,1.05262,0.01011,999.90951,-100.29073000000001,-0.02224,0.5573600000000001,-1.37726,5473.6683299999995,-89185.81285,2.58599,0,0,0,0,0,0
577,0.87674,0.03851,999.8602800000001,-100.46308,-0.08472,-0.37659000000000004,-0.41725,5474.945070000001,-89186.09318,-6.23294,1,0,0,0,0,0
578,0.08895,0.8902399999999999,999.8656300000001,-100.4198,-1.9585400000000002,1.46708,-1.46337,5473.17849,-89186.36637999999,-45.6197,0,0,0,0,0,0
579,0.50631,0.57381,999.82287,-100.54160999999999,-1.26239,-0.3501,1.1394600000000001,5471.5394,-89185.92262,-24.77317,0,0,0,0,0,1
580,-0.39333,1.37043,999.77521,-100.65276999999999,-3.01494,-1.1488399999999999,2.27002,5473.74999,-89184.94101000001,-69.77912,0,0,0,0,0,0
581,2.2068,-0.8580700000000001,999.86947,-100.40491,1.8877599999999999,-0.06807,0.98014,5475.52996,-89186.2546,60.27461,0,0,0,0,1,0
582,2.58148,-1.56762,999.6172,-101.17309,3.4487699999999997,0.55198,-0.30343000000000003,5476.15081,-89185.1807,78.88245,0,1,0,0,0,0
583,2.8979,-1.9384700000000001,999.85637,-100.42586,4.26463,0.45471000000000006,0.01609,5477.34649,-89190.00381000001,94.82323,0,1,0,0,0,0
584,2.14274,-1.31063,999.7162800000001,-100.91278,2.8833900000000003,1.3503399999999999,-1.6788599999999998,5473.9145100000005,-89186.75861,56.99539,0,1,0,0,0,0
585,1.31683,-0.33502,999.69765,-100.88146,0.7370399999999999,1.72249,-2.17857,5471.53747,-89189.50717000001,15.69009,0,0,0,0,1,0
586,2.93549,-1.88957,999.60945,-101.22104,4.15704,-1.48474,0.52246,5474.58677,-89185.14092,96.57924,0,1,0,0,0,0
587,3.61334,-2.65646,999.78775,-100.62162,5.84422,-1.64379,1.11156,5475.55234,-89186.44512,130.56099,0,1,0,0,0,0
588,1.40893,-0.54661,999.94215,-100.20649,1.20255,0.49745,-0.89761,5474.44723,-89186.81637,20.41754,1,0,0,0,0,0
589,0.30275,0.6814600000000001,999.85945,-100.44751,-1.4992,1.1743,-1.34352,5473.39171,-89186.49576,-34.93288,0,0,0,0,0,1
590,-0.87219,2.0161700000000002,999.8494400000001,-100.47643000000001,-4.43558,-0.0668,-2.04026,5475.13985,-89185.19292999999,-93.68462,0,0,0,0,1,0
591,0.707,0.44828999999999997,999.8757699999999,-100.42324,-0.98624,-0.46558999999999995,-1.16064,5474.5987700000005,-89187.18393,-14.71211,0,0,0,0,0,1
592,1.62626,-0.9348,999.89539,-100.32502,2.0565700000000002,-1.2644600000000001,0.07911,5474.62323,-89186.44447999999,31.26064,0,0,0,0,1,0
594,3.1358,-2.16377,999.8621,-100.44086999999999,4.76029,-0.42528,0.66846,5478.03384,-89187.04247999999,106.72112,0,1,0,0,0,0
597,0.1977,0.89523,999.73425,-100.80128,-1.9695200000000002,0.37225,-0.5677800000000001,5474.16123,-89184.90398999999,-40.24788,0,0,0,0,0,1
598,0.65902,0.28804,999.9214800000001,-100.24139,-0.63368,-0.30833,-0.76005,5475.97305,-89185.11155,-17.08814,0,0,0,0,0,1
599,0.43311,0.46396000000000004,999.8934300000001,-100.36934000000001,-1.0207,-0.70938,0.05314,5475.82938,-89184.22642,-28.39787,0,0,0,0,0,1
600,0.03281,1.22227,999.79712,-100.63204,-2.689,2.0577799999999997,-1.4519600000000001,5475.765170000001,-89183.44072,-48.46099,0,0,0,0,0,0
601,0.72692,0.32955999999999996,999.93034,-100.21299,-0.72504,0.08739,0.7389399999999999,5476.48674,-89184.95218,-13.68901,0,0,0,0,0,1
602,-0.13786,1.2174200000000002,999.78258,-100.67393,-2.67833,2.09219,0.18392,5474.52415,-89187.03769,-57.00162,0,0,0,0,0,0
603,0.94008,0.2087,999.7261900000001,-100.854,-0.45915,-0.30680999999999997,1.56305,5477.43204,-89187.7436,-3.13307,0,0,0,1,0,0
604,2.77676,-1.7466599999999999,999.95866,-100.19202,3.84265,0.8654200000000001,1.70767,5472.71791,-89187.21056,88.81728,0,1,0,0,0,0
605,2.18764,-0.97875,999.7982400000001,-100.59445,2.15325,0.33199,-2.16375,5472.04226,-89184.78825,59.28104,0,1,0,0,0,0
606,0.50669,0.65103,999.79365,-100.62693,-1.4322700000000002,2.7612900000000002,2.80304,5478.6016,-89189.66772,-24.7686,0,0,0,0,0,1
607,0.12957,0.7684,999.9035,-100.32172,-1.69049,1.1326399999999999,-0.047830000000000004,5474.75874,-89187.85482000001,-43.56972,0,0,0,0,0,0
608,0.91012,0.2093,999.70743,-100.88498,-0.46047,1.83142,0.02024,5474.199610000001,-89186.96097999999,-4.64033,0,0,0,1,0,0
609,1.8024,-0.81831,999.8073099999999,-100.61844,1.8002799999999999,0.77398,-1.05954,5472.32222,-89184.45886,40.0238,0,1,0,0,0,0
610,1.13601,-0.08263999999999999,999.9181199999999,-100.32099000000001,0.18181,-0.6443,0.855,5475.38643,-89186.01365,6.75975,0,0,0,0,0,0
611,1.42514,-0.28905,999.67249,-100.97726,0.6359100000000001,1.7739099999999999,-1.46653,5473.75411,-89186.31701,21.09305,0,1,0,0,0,0
612,2.404,-1.6619,999.83355,-100.5403,3.65619,0.8225100000000001,-1.146,5480.19968,-89189.64954,70.11655,0,1,0,0,0,0
613,1.2626,-0.49494,999.91764,-100.2972,1.08886,-0.53215,0.38369000000000003,5475.75346,-89185.9716,13.08889,0,0,0,1,0,0
614,1.73038,-0.67398,999.83675,-100.48858,1.48275,0.8266100000000001,0.8143100000000001,5474.92398,-89187.82078,36.43754,0,0,0,0,1,0
